design_id,style,sigma_km,min_pairwise_separation_km,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
design_000314,longitudinal_stratified,200.0,497.7891356551651,-176.34761696119264,180.43180626703668,253.601995365119,-70.44137770600321,669.3282614056408,295.82252147664894,1804.273453962669,569.2553843907691
design_000315,longitudinal_stratified,200.0,285.50598405966656,-36.796811035914025,-426.12066689629114,-49.03621494508377,-140.8771500097074,322.9170053872839,-520.3689137516246,921.3007830790433,531.3546028696123
design_000316,longitudinal_stratified,200.0,297.5045941100533,10.911475705516807,-4.196401996529737,234.8028067593773,191.7159646256879,410.5946318536288,-54.568706742424695,1816.5890929902416,-125.87276045245228
design_000317,longitudinal_stratified,200.0,293.12228599088456,-108.25494428156233,214.12824843009847,113.4737135744057,-13.605254793459387,365.3381148207813,-163.55523955280054,1449.5434603703723,52.03152268203192
design_000318,longitudinal_stratified,200.0,383.5477717824156,-129.32217049007556,-304.9170157371253,76.84968685157446,18.50539919348876,516.1516111832213,-124.91843485656443,1293.8014988585624,23.7947183455337
design_000319,longitudinal_stratified,200.0,291.0734272128174,-117.07547719450827,238.47368006717193,161.47393748128718,-279.6339136847188,391.8034389798827,-101.66745401092572,656.9200879582099,171.24421327798865
design_000320,longitudinal_stratified,200.0,334.0324394880872,-132.51292660958916,284.925160218203,117.82354662852838,63.7706422967644,414.98663151625476,240.57830969854214,835.5577162736287,124.53692902810658
design_000321,longitudinal_stratified,200.0,563.1191076579429,-178.2514267680637,-619.2486172322879,-63.692705271966624,81.17748845773714,426.6149998793222,358.1278155540498,1597.046874687863,21.803878916522123
design_000322,longitudinal_stratified,200.0,318.46715042645377,-30.562023743102166,-7.151726769641456,260.6314458110276,-136.10012416089887,417.28561867805035,318.56616422519767,1097.111145879114,287.27094531927
design_000323,longitudinal_stratified,200.0,474.9770834674579,-43.116372470867894,-478.6549407144577,146.73226631069082,-43.26922187191038,505.2362591771884,-411.8064413762167,1641.003650542283,334.3377992102961
design_000324,longitudinal_stratified,200.0,370.8201929719105,6.00780462801869,-402.25827996153345,133.86153752795258,-43.631501536521135,465.40733218181316,122.45582959702753,1126.061433993024,110.3117212963085
design_000325,longitudinal_stratified,200.0,532.700783463973,-162.7857492779902,8.381547174060387,284.10378939805236,499.0160048840279,714.3443889520439,48.37272753877144,1245.0691457864314,94.21329021213951
design_000326,longitudinal_stratified,200.0,271.51850796551946,-77.14640552853008,-21.754980113986846,172.578326866032,-128.33761565226857,463.32576358494606,176.5903323310961,1183.831640520401,232.4779310669274
design_000327,longitudinal_stratified,200.0,322.52750943166535,-107.36954668648943,-248.49130779031387,169.61025954846906,-83.24548703154898,319.5960238434334,-372.7358731268432,1497.4260563365826,404.3222567747274
design_000328,longitudinal_stratified,200.0,442.4279936603472,-469.5080761516906,-552.2576923947602,-26.508630607130897,8.74508492496581,316.2373610952224,288.50876152772025,1354.872882381226,178.01954517829574
design_000329,longitudinal_stratified,200.0,535.6901099791006,-75.68535290002659,-461.70921592383075,72.20194891566564,80.59921246559382,567.6470638379728,284.3098700882197,1255.3286698504442,360.4587625921169
design_000330,longitudinal_stratified,200.0,275.40421177363936,-74.90743334377768,56.242616267009936,7.354530266933011,-206.5889823005324,419.3361240568445,233.70124304030662,1475.441851954985,-212.11821272667467
design_000331,longitudinal_stratified,200.0,287.4793682406384,-5.687532927690556,-173.6292300789002,276.34976195473575,194.60320276355068,281.19960812994043,-192.07253400784776,943.0581487664679,133.65607102418807
design_000332,longitudinal_stratified,200.0,469.2703741873912,-188.0334950211684,-73.67484761977806,277.8686194611074,-129.79885149439966,582.2221883045103,349.5000319510057,1388.9801921976775,119.17065749723946
design_000333,longitudinal_stratified,200.0,390.76410208022065,-67.81594955810579,-0.9804120069072155,234.75069976794367,246.3048608869077,319.41642777320266,-310.1671119528211,747.0546447169774,23.032012357000895
design_000334,longitudinal_stratified,200.0,338.25816938989834,15.529189699217511,76.67411504461947,273.3846014538045,-414.4835770976506,589.1328004700922,446.2677176275811,860.4015198952414,244.1987417296348
design_000335,longitudinal_stratified,200.0,314.06064643515685,-46.07668988856331,43.42574249345558,248.73707654013023,259.12981896810254,368.8571110499987,-31.051619012717634,1394.0568105247514,247.96165204779535
design_000336,longitudinal_stratified,200.0,368.49422351597286,-323.0320963371106,-475.08372528987405,241.39791569914922,54.58497610299871,607.7720334031743,94.05646760302878,1428.3531435505438,256.9539919301635
design_000337,longitudinal_stratified,200.0,288.1926417650063,-224.40570298812844,-340.52405977387855,238.30924575698737,-43.351295347781665,512.466978253524,-132.19124401869618,760.8998939064733,188.6253274205436
design_000338,longitudinal_stratified,200.0,513.892883651483,-306.2093036552819,52.529186036288536,259.37260551451567,-163.16511000919544,633.1650994223601,189.48920708587536,1799.042125578976,-407.0270487995978
design_000339,longitudinal_stratified,200.0,317.09284000493636,-86.86976304390465,146.10536348021995,222.44976975069585,76.32502374096217,490.7552453355247,-202.3953207159414,862.7835025397268,49.64912107495912
design_000340,longitudinal_stratified,200.0,301.7594825146706,-96.61883681939986,-156.32881124399924,198.61521761865035,-93.91376187614073,643.6560948881964,-102.73443555313474,1092.8308601936883,94.80052081310293
design_000341,longitudinal_stratified,200.0,441.9624045841797,-84.74183745915272,0.7446891200370231,204.6156644152339,-400.6252593926908,200.65991645921713,338.2007691158616,1509.2571169483322,447.3833956944804
design_000342,longitudinal_stratified,200.0,272.936289843295,-106.25805873269756,-82.46979476964688,-6.115239524970576,-336.3706298894859,361.0200171384199,94.18663364266217,1217.1694023198556,357.34595605836427
design_000343,longitudinal_stratified,200.0,369.83680076887333,-35.04762777520074,-647.8830121496143,1.6028247009756171,-60.91650164678198,364.2134650079346,-133.66801530204907,1354.8653605344198,89.49165392182081
design_000344,longitudinal_stratified,200.0,303.767204254923,-422.88845763800487,-594.2671557424115,313.71307191641824,-529.0524759831086,267.58380299023503,-228.8082338581546,991.1889575200834,111.60624215962784
design_000345,longitudinal_stratified,200.0,356.0611177985696,-109.0622845544108,-443.7652772248051,239.7102547698714,249.77979778065077,584.8931265558684,-39.39772656289353,802.1597616226081,242.69220394640882
design_000346,longitudinal_stratified,200.0,568.5068829909952,20.60999343755219,-476.5807979385107,92.16092981599101,87.40549578812391,722.036720854012,136.17762684238113,1556.1056399308243,415.96331775778634
design_000347,longitudinal_stratified,200.0,310.80582592069266,-253.68689882435967,44.69806312137647,13.525896404408101,-114.03940407610824,451.3293733260867,-76.00742358389351,867.0774886716968,284.24790868508893
design_000348,longitudinal_stratified,200.0,266.4386527587087,-198.75632820169406,-334.792637154765,23.94762238052961,-481.05440960042563,293.970460464168,476.28941779617026,989.8618970418142,288.9781157272228
design_000349,lateral_discriminating,200.0,414.92024194275336,794.2781229212753,-580.3814397278807,918.7956195009723,-184.58578510373232,829.0415454496826,240.876148543142,529.5225025266475,585.5344694687924
design_000350,lateral_discriminating,200.0,365.5740501871304,1302.8352320830559,-559.4862314113553,1187.8886895427213,-212.45355495531095,1409.9408763486476,112.45792339982903,1254.4534150816683,506.3229298057996
design_000351,lateral_discriminating,200.0,395.94743673654443,1601.7268110658026,-577.6805803589752,1283.8613002194575,-179.01571893452888,1492.8891539013161,224.87944198917802,1390.6231399977144,607.3922327014733
design_000352,lateral_discriminating,200.0,354.0707407171703,470.83373112936795,-588.680948154892,469.5056274872936,-221.68392615665778,546.1137347920851,221.13599656517,621.6178606232788,567.0626020965643
design_000353,lateral_discriminating,200.0,378.8494053562404,210.26526031061354,-590.5923651894765,86.71702589390969,-138.90471322705991,74.71379181015936,239.7544928016694,447.47071163359686,548.2672667032654
design_000354,lateral_discriminating,200.0,334.93981727934437,458.43184283802293,-558.9627022848354,503.0040147217681,-227.00185716498322,498.61338611042794,225.11496544105233,619.7964761260183,666.2677547077842
design_000355,lateral_discriminating,200.0,321.6409690209163,772.2329737027885,-424.9750568751331,1065.818039415442,-202.44350805790322,931.2497636032829,213.12840100641188,852.6586987642526,525.0199806942601
design_000356,lateral_discriminating,200.0,288.71381900643297,981.721444541733,-523.9764466378293,983.1738382780522,-235.26628083531722,906.2557362947405,131.53331295859283,1097.2864654051436,554.0150747969412
design_000357,lateral_discriminating,200.0,320.00629502143335,1417.116422945496,-652.8504414977017,1374.1431062749393,-133.94800706493558,1198.1786661498693,133.33563378278876,1506.207741636799,508.7404519916305
design_000358,lateral_discriminating,200.0,272.28352569132846,884.5635096663109,-580.0268201182693,1371.9705221362317,-210.2712978726077,1207.151323766822,326.7062586871318,1297.904245176957,583.4205465996401
design_000359,lateral_discriminating,200.0,276.84281311359473,421.45244548066205,-536.7571297353046,600.2646094193276,-97.52192946330743,416.63867136505206,109.65784282717482,505.44449392407375,562.1542439183839
design_000360,lateral_discriminating,200.0,367.1405473148187,1158.6956387413154,-512.7779515732608,1610.6731855731916,-150.10530643498032,1228.154075377778,242.47153567949437,1174.734558055697,605.7049821732066
design_000361,lateral_discriminating,200.0,386.30277853011665,280.1496170073577,-591.5898910628932,162.27497746985125,-140.45088904867475,338.6293257772629,203.2480788478793,-42.77358156397321,592.3323788822993
design_000362,lateral_discriminating,200.0,407.92284289218503,388.5051507031561,-584.3823426857551,311.75232597975565,-153.0319751337844,502.89813544794936,207.3349563069226,116.92673941625173,508.97049478618936
design_000363,lateral_discriminating,200.0,369.64481751845625,100.65062229039002,-598.1041451590611,397.03680192935053,-155.96967822648713,339.84822554168136,209.22445897865,239.91974925205727,601.1318755281658
design_000364,lateral_discriminating,200.0,366.75059621578015,1059.9807932762362,-588.7547370049332,845.8304686181303,-213.08540712902894,609.2306415540913,67.14043332451855,742.4949449526979,569.8303659493415
design_000365,lateral_discriminating,200.0,428.7537668365865,866.6499830546395,-582.4190039629793,274.61139027950514,-127.1817358299884,747.7219431413058,202.54055613648046,876.37555262545,611.5369391807114
design_000366,lateral_discriminating,200.0,302.0730633209216,1289.276274215576,-525.1749254912493,1352.4119995593317,-193.3616293538702,1253.4278506702449,92.03331428176713,1326.1707131660107,491.2594373552091
design_000367,lateral_discriminating,200.0,383.2253588151968,973.5522040379993,-599.869864962772,1156.6533006019695,-229.7881853869649,1307.133850423747,311.5157077126611,1135.7605228466123,654.2880202383031
design_000368,lateral_discriminating,200.0,402.39080264401036,1250.3830491412998,-479.46755858573607,1491.0296027006166,-156.96547438702305,1161.991432454509,105.07689891107242,1263.2030387238535,532.0251978308855
design_000369,lateral_discriminating,200.0,462.49423142684805,1240.059388980626,-609.2603220242974,1417.6808156370853,-142.73720838306775,1044.8878530269578,165.13799390551802,1275.728824578544,565.9039604698343
design_000370,lateral_discriminating,200.0,364.85916363557055,521.9550528596473,-589.3341129179129,776.4720485184884,-120.10287198479702,605.2591925778102,202.09018698681498,775.7188573215608,580.4722887519662
design_000371,lateral_discriminating,200.0,331.175796939215,927.9751718615479,-531.7000910218029,904.8299384977538,-119.93879635275076,1067.5900790342998,168.48198155835595,948.3873651584631,501.2779557645235
design_000372,lateral_discriminating,200.0,329.33670875887753,644.348736601361,-517.249026965979,285.2305972109418,-185.92590953364376,268.55912910075153,142.98856246049124,540.27530686334,551.6701693346582
design_000373,lateral_discriminating,200.0,348.1118844157855,1391.2586445200923,-481.2959542941069,1112.3648840254564,-187.76895949913134,1043.055954229615,153.37346870654395,862.8755425522584,638.7726013060818
design_000374,lateral_discriminating,200.0,373.74148740245977,494.49292707109424,-555.6808064222007,340.429423759868,-149.33889534398736,235.98036837553445,209.51078660532605,546.35944097457,545.0390758933131
design_000375,lateral_discriminating,200.0,370.32119765692295,963.0009540675135,-605.3275701585965,1036.0431385197624,-242.28125255641856,1006.5399758121742,166.5461434110419,934.6278809322845,574.1053302262517
design_000376,lateral_discriminating,200.0,354.05377715939517,466.5135231001179,-550.5221999222357,581.2575191323743,-215.5775888364859,354.1437490502507,215.4396251285793,660.6237826225902,538.7096626591382
design_000377,lateral_discriminating,200.0,412.3145415913168,1038.2264729479525,-506.96696403131403,1408.1673450849448,-324.90369939459714,1366.2188110601976,201.1426731152728,950.0349555538003,610.4887079057673
design_000378,lateral_discriminating,200.0,322.81559418104086,424.76247232945485,-461.7542678399592,105.87689278150225,-136.01283992314484,221.81926152987862,165.2632377456173,806.8548124040249,521.4777226475736
design_000379,lateral_discriminating,200.0,308.82997942519404,800.7162810101772,-550.4449911097153,847.9066336211079,-164.7782866973834,780.3385600368172,136.5695382887506,823.7009044286261,519.0442467433195
design_000380,lateral_discriminating,200.0,382.3182822892035,1645.8844847907276,-480.35493645270856,1290.9796122528844,-246.3151671638785,1291.238317835735,203.2932822914862,1294.665182230304,585.5962061267459
design_000381,lateral_discriminating,200.0,280.0046685782317,1529.4454967114139,-533.2457615992681,1271.1521511149529,-128.2810769011012,1365.2899422766689,135.4246126484391,1473.5462394686297,553.3887464200003
design_000382,lateral_discriminating,200.0,329.4439773199615,1570.218602624019,-587.5950861529217,1534.6680850815706,-185.65360515315703,1664.9534711110275,195.5905261507315,1506.215846171339,484.26976097877053
design_000383,lateral_discriminating,200.0,429.17353189186855,985.7280757596725,-573.6961364533242,1259.8023625297733,-177.22415012644927,1133.8034039327515,313.2190223275686,735.9818176926641,474.2404680978802
design_000384,lateral_discriminating,200.0,401.77405177816587,1336.716658299864,-570.3089572766986,1197.4710035551436,-174.6168515114923,1179.3461511802775,226.74816740350187,966.3535138438756,582.6056039083345
design_000385,lateral_discriminating,200.0,373.45390965204336,704.4508191005116,-541.7737963734868,618.1890889149986,-118.50495934490655,686.4019050476386,248.66643707596282,956.4410963533455,554.1614173720379
design_000386,lateral_discriminating,200.0,379.7070087405774,150.63062083818963,-528.1282927791462,391.7361246988646,-178.32412840804147,19.526491457792076,225.07445735375498,257.834448914326,520.6869230916053
design_000387,lateral_discriminating,200.0,406.49078489369913,674.0339821737629,-632.7855762623428,842.5111499408767,-140.419777674001,663.6664347422727,243.5026433082589,592.6775962050305,643.746747582924
design_000388,lateral_discriminating,200.0,292.7181059829493,600.6996664665662,-537.7569659504006,655.1091315369363,-151.009914078088,567.6584457865717,128.33980783341866,243.05084584784916,555.1174954105763
design_000389,lateral_discriminating,200.0,342.9310715127421,1755.1088527526213,-544.857456121364,1451.5621121961747,-204.116802704098,1489.625841938069,224.17934922706272,1607.2346224034095,546.3126982711082
design_000390,lateral_discriminating,200.0,349.36349172197293,880.4998756038979,-523.1130831348212,997.1521394161582,-193.80001218918764,1234.4423041164146,155.37159208070955,1257.8552044090738,614.2324312607742
design_000391,lateral_discriminating,200.0,305.1193103612366,751.179399783734,-533.3072019595928,954.5191612514658,-142.33942659891437,807.390327239327,124.9635845280558,1308.3827589546822,504.45271080252775
design_000392,lateral_discriminating,200.0,354.1590031142581,1226.0491055934033,-551.4217621209367,992.8880543337713,-174.11004398882486,1029.251316825575,224.89754036649862,971.9917150599722,574.3970932882866
design_000393,lateral_discriminating,200.0,285.1031030806027,780.6614996033185,-514.2218794574163,804.7371211056478,-139.07398311020378,934.5482893074493,114.76226330916079,834.2361603034162,517.4137186873651
design_000394,lateral_discriminating,200.0,291.1193283044664,1024.673663437361,-688.1938608478689,876.2643306910701,-52.68912896474947,759.0312587396471,213.78201422579605,913.2541428016757,547.2076649208476
design_000395,lateral_discriminating,200.0,336.6871921838311,1135.2648037423783,-608.9722900033107,981.4462485532748,-309.4758501911341,935.26124717843,145.1042476896079,953.7512526302678,585.0539159582654
design_000396,lateral_discriminating,200.0,368.47100236167813,674.717511733254,-565.9736944063287,522.3549647233046,-230.47923267847727,367.77116491082114,122.23968043675711,516.491456575922,543.9401617798295
design_000397,lateral_discriminating,200.0,364.35306221831905,439.01630836799893,-537.7276096737954,537.6338105163811,-182.53897021816513,554.3973460919858,181.4282505900715,902.3481126488516,541.9755936448172
design_000398,lateral_discriminating,200.0,364.49559486951114,479.1795657250576,-551.5797868028845,422.80095811872076,-191.47078763228689,510.95286410634867,222.37940431478285,737.4632447131866,557.5184080055317
design_000399,lateral_discriminating,200.0,299.105230321285,476.8354721383042,-611.9573036835864,889.3029441251143,-180.00284996685252,801.2123591867131,105.8362440191858,637.1970026341546,552.8028101994444
design_000400,lateral_discriminating,200.0,365.0799427178048,81.22517880741071,-542.5995365687239,415.7676103314089,-172.52683102267585,311.212775503996,273.9950935180376,119.79676097297585,584.8701069171461
design_000401,lateral_discriminating,200.0,254.2233155188546,1556.8643538300496,-450.4315460187795,1520.282452257716,-198.85400602215898,1620.9762394440568,268.2164296954399,1526.756003348777,625.755295206312
design_000402,lateral_discriminating,200.0,310.42837057166685,1243.8235085528386,-513.0334018236459,1206.4170611349336,-204.86700043090548,1579.4660515236794,87.4793401265703,1185.9975894686472,584.5326961157917
design_000403,lateral_discriminating,200.0,370.7997253533354,321.88748538015307,-525.1255050361133,472.946487258043,-186.4905773134039,101.45453556399207,61.70012830518044,207.77248658515296,574.4054965299953
design_000404,lateral_discriminating,200.0,354.3672339236683,1305.211409465008,-551.0045812049863,1354.5976499344918,-200.095567739954,1152.782193170601,116.59670306285356,1045.7027043496803,517.2497636963443
design_000405,lateral_discriminating,200.0,375.3560916916888,1198.0445781496833,-517.3383218489806,768.3278716111563,-196.67560511187236,809.5724511907786,176.40760306742877,928.8895822538371,560.0558128891996
design_000406,lateral_discriminating,200.0,294.4689375407577,401.3710923525562,-504.9307923544993,526.3927446775868,-238.31957423661555,242.0587686834386,179.5075063238905,408.7059928442781,508.8756135163704
design_000407,lateral_discriminating,200.0,321.1224956689587,1249.2117388027668,-548.8342790394704,1339.5847892582851,-240.6908563025495,1283.3094850088983,100.58191947187728,1234.856144242811,507.7927717270912
design_000408,lateral_discriminating,200.0,420.539759700842,512.4418458705987,-525.337506226456,861.6108259840539,-144.03618613013492,465.3029015628187,187.94468940334505,534.6755101001752,602.7231009364968
design_000409,lateral_discriminating,200.0,251.9587498999922,851.100921365331,-512.6292820158508,561.1275011248604,-187.30156335498472,649.2017260875112,242.7011657463198,665.2026260853477,494.151325520431
design_000410,lateral_discriminating,200.0,318.9501961878724,1293.6075194071163,-498.17949223058656,1394.1085858567706,-133.54877651532522,1393.3966337364195,185.40062507129107,1468.4669525296497,550.5738707382341
design_000411,lateral_discriminating,200.0,360.3670173649116,1208.4171028308122,-514.7794532339489,1304.6550265684104,-167.5005318477543,973.6093553449691,172.96732350417895,1263.026831410744,435.1886007418283
design_000412,lateral_discriminating,200.0,323.11209927677555,531.5453418672323,-566.8978180652118,695.2125992106527,-140.03415291564409,656.2721576558487,270.5526263132742,763.7642973899976,575.2604676866446
design_000413,lateral_discriminating,200.0,308.070624695235,1.8889204277419935,-529.824736017374,162.23028716825914,-266.7693123669666,-87.36406332808912,201.44508435481185,265.67571770762345,529.4637215428804
design_000414,lateral_discriminating,200.0,343.2558511810182,372.09597681766553,-520.1602923671637,468.54038879153364,-190.7319165872074,204.43955738495427,214.77021155414988,304.3481140606741,620.0981600054442
design_000415,lateral_discriminating,200.0,279.71851687865967,776.0326982279171,-568.2080737032185,472.97484826357777,-173.4296512070212,595.1044318541217,207.35311345155677,645.9551952048054,482.4106502533136
design_000416,lateral_discriminating,200.0,368.6627314670696,475.07413370807467,-549.548571447563,622.0935544331263,-211.46943943490686,531.9280041916095,272.6835084393272,815.0733039263037,530.1488716670527
design_000417,lateral_discriminating,200.0,349.05609943272646,1358.755610613949,-553.051069550786,1134.0466156996415,-285.94429660073314,1155.3606396161358,148.89439896597725,1355.5056566011615,483.62310539632324
design_000418,lateral_discriminating,200.0,296.74396503277273,829.8995301337889,-531.7365204614772,791.1776079594329,-138.71794856730403,663.8076038017349,229.49676438102088,689.3344239813529,525.1407432388506
design_000419,lateral_discriminating,200.0,349.2673063773219,1690.8654567440144,-598.9269655007447,1578.7366529415747,-244.09976380998395,1545.0955057436631,177.02770401174035,1594.2726608031833,522.815585124312
design_000420,upstream_focused,200.0,468.8064142766761,-120.40696243353489,493.22244215992305,-75.10944658795313,-249.3609069952148,386.52963769177575,-167.69812518900972,484.80678090149434,409.771939907891
design_000421,upstream_focused,200.0,436.84695495575176,-317.287937984527,42.36926204441227,296.70570038753783,289.2270073619611,403.2869588244607,-258.2831165997514,-275.6424928589323,-392.4880926759646
design_000422,upstream_focused,200.0,254.13352567879002,6.391147169971418,-375.96520834903527,498.3035754719243,579.4605452235678,-207.00391866163304,-164.97696679697304,743.714040416867,513.4487843817351
design_000423,upstream_focused,200.0,378.7828823100389,-273.12286431210674,-124.80258216206653,466.1892367971715,-449.31635082258106,735.0361621699171,-1.021691841998063,-129.54772649103361,225.71510887614716
design_000424,upstream_focused,200.0,300.0727279255488,487.8454702939638,316.17753596101363,387.5812570364127,-485.4587343770498,437.27502920025313,-84.58302697261513,138.04117931728263,-62.1610482709857
design_000425,upstream_focused,200.0,463.78713756678314,381.2438573631847,-483.68672613075876,-318.78416428867945,543.4228365950712,54.32996489838831,131.03451616934308,-82.30714675711647,-468.88890360679375
design_000426,upstream_focused,200.0,263.03397062095127,257.54697709322693,-493.7819396661851,-172.8265990014363,-88.55172565153435,-34.27939088086055,135.0361560026763,-153.18584240711215,551.5460437459371
design_000427,upstream_focused,200.0,360.2164181910366,-52.60110117073384,-306.8684719127375,133.83345258719618,227.8331126305054,435.9254473726246,424.0378389266384,-337.1904759513201,-34.547671795047336
design_000428,upstream_focused,200.0,373.70780433662696,-204.41477529185394,202.3655150952053,469.5906938263947,-574.4898394320942,579.718461536473,536.5001745146913,236.9842828357148,387.5343872599683
design_000429,upstream_focused,200.0,437.15829588590924,-329.5230967409337,-187.02948648548346,237.37046128724796,418.3539188758141,726.7354650537679,-92.42659205658492,289.8113243008711,-78.12026865694929
design_000430,upstream_focused,200.0,299.14974695413895,100.74196386408693,-588.1451509220913,735.2295444528547,373.9829616446892,399.6325746563201,-135.63744321813402,101.16391635837715,-155.8124554003146
design_000431,upstream_focused,200.0,264.20800059092517,-116.46788246967304,21.255637994685117,451.9121945510476,264.91395861067826,-313.90951129967857,474.5793832106033,87.37664853186845,-146.83146667731495
design_000432,upstream_focused,200.0,355.529234165792,-240.16156305093187,-345.01811881965284,713.7145869949088,15.6199880140897,105.81291104334349,193.30203313129743,252.9641734155498,516.9492829709657
design_000433,upstream_focused,200.0,321.01096107082776,-330.61221234070047,452.80384415794106,138.07170531201808,-381.3632608469784,497.02740613062485,339.31280097825174,473.6937778006984,19.150999826744396
design_000434,upstream_focused,200.0,282.1277225805515,367.20520738556274,-149.7180451660829,-235.65170480851287,164.02501695390674,700.8347176508896,-460.8108530853258,420.1479633236298,-432.3328300900907
design_000435,upstream_focused,200.0,251.55627338170524,634.4526910497293,-61.357239630968934,409.0592408059043,-381.66473085603775,403.128573831547,37.484611175862256,-59.774043707847795,-120.1721871029236
design_000436,upstream_focused,200.0,297.95650227947255,167.6691170496124,-408.0925522222633,465.5442640452509,-415.0548832215842,34.30657122352363,29.38861581558001,470.72379520689424,-105.65103872381991
design_000437,upstream_focused,200.0,309.1069949455635,364.69331698695953,507.5275336762945,614.6361513159142,-526.370947376097,-137.70450671568307,452.4337036943298,316.01190234164324,-446.5543310056366
design_000438,upstream_focused,200.0,482.80259685325433,-346.529467758626,593.690718693198,184.8928426271574,-242.9630318790958,-297.8145330859191,-252.5514081984141,752.5539019596058,458.7850334590962
design_000439,upstream_focused,200.0,411.09241009722786,-321.9570820199065,-530.80704116668,782.3880688207255,382.3683767872909,381.57077415951176,291.0312762201438,423.87414874863134,-370.1148229226119
design_000440,upstream_focused,200.0,459.81360606484736,412.3084423706098,-164.37260339120712,-322.7365416249046,-296.2185709068486,142.2231851303605,396.8642937105161,691.6848264613673,-529.5812948742168
design_000441,upstream_focused,200.0,424.9122284373555,-243.48440656970922,201.0210011993895,29.11404167004514,526.9665302266756,-273.7102136612541,-527.5827852100455,106.1944912528391,-331.1628969712965
design_000442,upstream_focused,200.0,270.3544473950556,-338.66149385184366,525.8233412933268,-177.8878795419698,308.4679360970773,-271.38025369118634,-266.5520507179034,-133.5898891500269,-519.3642448116512
design_000443,upstream_focused,200.0,403.3888590090979,-15.74860847319917,-154.04229814694577,138.23045207664848,260.5469822081461,-255.1633447458255,349.7876242624251,455.5182478431735,-433.8806767743606
design_000444,upstream_focused,200.0,266.1576834328842,518.4605720351796,-81.66763607730559,-27.18703914187813,474.22207007176394,-126.78469434901135,-219.9612747627694,-97.30763575187248,217.46729527406353
design_000445,upstream_focused,200.0,399.21935330627554,222.51180169427766,-346.36475333464307,-92.24799355130739,-591.930148598793,-149.70815561320313,-27.783225732720098,-93.78759239689498,545.9039087068859
design_000446,upstream_focused,200.0,272.83862856530425,136.37220043265864,53.50424858343797,561.6807817768691,493.49217116693035,700.0199017165626,258.325836136367,421.0669129943491,-144.27661641967364
design_000447,upstream_focused,200.0,271.8411391869155,193.14022533654213,385.4733079063694,357.049545138031,-351.9700331494672,505.65444332713093,52.37024705081717,712.9662793738419,228.20939965734453
design_000448,upstream_focused,200.0,283.8508702568098,538.4273846216871,249.62193476359187,-289.01145886830875,592.2867445776651,-265.923388664052,253.1813950208824,319.8271451206789,430.6889163909723
design_000449,upstream_focused,200.0,264.66244657832567,609.721081719251,335.25895566405336,-238.55234904831673,119.46636855238171,-189.58590238245245,-223.65083648119105,421.26228055043714,149.43782960235228
design_000450,upstream_focused,200.0,461.48847574370797,402.06460501440756,240.35443652380116,-168.66454412546597,185.07435543415988,-158.56865593946537,-276.303674261649,218.27251113319733,-558.0543227561523
design_000451,upstream_focused,200.0,263.78089060896843,-272.2245458955353,-523.3282726128197,203.27542182191655,-455.0713183781944,467.98807979636706,-292.73165338097033,659.1539481448751,-474.4896491583816
design_000452,upstream_focused,200.0,503.21077159856986,218.83101849079628,387.8613659008374,-327.3704184154607,-594.5487847311276,-149.74127004011916,13.534215646567873,698.5196001658803,235.8089234233347
design_000453,upstream_focused,200.0,382.266374042926,733.5678353469598,-517.86178293937,-25.692761041729057,394.4181274747325,-319.45853878846594,149.81794646747937,-10.5365505424179,-390.99389881160016
design_000454,upstream_focused,200.0,300.60296837336756,432.8341133703775,171.74078587099973,136.23497975939108,568.5828278343968,-163.5923553962317,590.1632283950364,731.8934414756468,-99.40566905111956
design_000455,upstream_focused,200.0,674.1232243592534,58.846573049407084,455.6691072984322,-125.71555520931554,-211.10084390419803,640.2445355803884,-569.2324162375401,724.5691499682871,349.576825764844
design_000456,upstream_focused,200.0,250.99113409395684,-174.64800731456245,585.9008165972691,59.89185978832211,-150.40727833520742,-259.2948070432917,8.026200749891245,-187.13880368548243,-232.36943268216265
design_000457,upstream_focused,200.0,287.3091472904095,578.2432927758215,345.4145888897651,613.074524529162,33.03509318908618,743.1370880531736,-223.14897283826195,499.13072923772756,-486.5913958177397
design_000458,upstream_focused,200.0,366.53359967545447,-187.03003661565103,357.38365455173664,636.8494484328243,-268.80462563706857,129.8927342710765,541.5217467122809,144.3810199010801,97.36730321596156
design_000459,upstream_focused,200.0,266.9646121447452,178.1381151623416,136.83582698625503,702.2143193162847,552.7256111193847,290.3049825248678,430.62580342301226,39.319019204468475,521.5991531124978
design_000460,upstream_focused,200.0,289.1210253468158,-217.38837690195888,-44.00433670806581,-52.082899320346655,193.1982483940136,-73.56318862876441,523.2029918093833,-298.546727317287,-368.3491269582935
design_000461,upstream_focused,200.0,348.25561208105216,-276.5458773617682,-46.92380034043765,640.0982943119105,-67.73875838961908,377.8628487650718,-509.69721049903575,520.0256802214006,259.1626620591452
design_000462,upstream_focused,200.0,354.6782548058766,-316.7967560502474,178.76003019847883,324.3698625868843,-149.9920098996849,167.74628081119818,-468.2147590297514,461.7628193380177,211.1566838548148
design_000463,upstream_focused,200.0,348.8756303409507,-231.20371881581352,-527.285540366971,185.75966433949054,-193.55893003937246,275.562139730579,-530.6786726523328,697.4871374518336,107.97210446387282
