design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,operator_floor_relative,regularized_equation,reported_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,tangent_action,direct_tangent_lower_bound_valid,regularized_ritz_physical_action,regularized_ritz_regularizer_action,regularized_ritz_operator_action,regularized_ritz_identity_relative_error,regularized_ritz_cholesky_spectral_relative_difference,regularized_ritz_coefficient_relative_difference,regularized_ritz_condition_number,regularized_ritz_success,fv_physical_action,fv_iterations,fv_converged,fv_native_relative_residual,fv_stabilized_relative_residual,fv_unregularized_relative_residual_diagnostic,fv_weighted_mean_potential,fv_condition_proxy,fv_regularized_solve_success,underflow_cell_fraction,underflow_log10_probability_mass,compatibility_relative_residual,production_run,scientific_ranking_performed,final_test_accessed,direct_grid_relative_action_change,regularized_ritz_grid_relative_action_change,fv_grid_relative_action_change,regularization_bias_relative_to_unregularized_ritz,fv_regularized_ritz_relative_action_difference,regularized_ritz_floor_ladder_maximum_relative_change,fv_floor_ladder_maximum_relative_change,direct_reference_valid,regularized_grid_valid,regularization_bias_valid,fv_ritz_agreement_valid,floor_ladder_valid,combined_floor_case_valid
138,design_000138,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],564669.571766824,564669.5717668195,8.04045016458811e-15,6106.652877111428,True,True,128964.88128029385,True,558567.6439036737,2248.838425772423,560816.4823294461,6.227455441932667e-16,4.359218809352867e-15,1.3839762558249869e-12,75236.97478532615,True,587785.257299579,578,True,9.942474920942979e-09,9.945733360535787e-09,0.0003354232950520054,3.2481953634747424e-10,50000.99999999999,True,0.015017598187852591,-322.97375476781184,1.5720409756713114e-15,False,False,False,1.105739529729886e-08,4.616852557454033e-06,0.0005974290804655668,0.010806192095773132,0.04970797248324616,0.009743630457013366,0.0007390489610285498,True,True,True,True,True,True
192,design_000192,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.4966777824,492266.4966777847,4.72976822971298e-15,6597.539237161552,True,True,99531.68210777514,True,491920.8430846238,109.39995673007977,492030.2430413539,1.4196117837067618e-15,3.1941265133402184e-15,6.458093766564886e-11,4380910.711454608,True,510741.33881638804,245,True,9.226968291712896e-09,9.209234467507793e-09,3.592141818518358e-06,1.2631870857957342e-10,5000001.0,True,0.015259727588494712,-323.5590076744984,1.8090805750060372e-15,False,False,False,7.255075861283548e-09,1.784858205621116e-07,0.0004025842684324006,0.000702353227996785,0.03723728949398669,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
192,design_000192,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.4966777824,492266.4966777847,4.72976822971298e-15,6597.539237161552,True,True,99531.68210777514,True,490866.5418076738,528.028851749934,491394.57065942377,5.922700858838955e-16,4.382798635540829e-15,8.102780838963108e-12,628035.011871458,True,510702.5792353837,253,True,9.023870860858616e-09,9.014005803333085e-09,3.407107795788652e-05,7.184376550463237e-10,500001.00000000006,True,0.015259727588494712,-323.5590076744984,1.8090805750060372e-15,False,False,False,7.255075861283548e-09,8.092584150647138e-07,0.00040224379038076945,0.0028447104946407458,0.039228081742107734,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
192,design_000192,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.4966777824,492266.4966777847,4.72976822971298e-15,6597.539237161552,True,True,99531.68210777514,True,488597.75290368753,976.3038131503097,489574.05671683786,3.566834891363564e-16,3.329045898605983e-15,3.15212298398863e-12,84187.5372379904,True,510322.0187984625,261,True,9.702937261417726e-09,9.70577347309445e-09,0.00031545119443378674,7.105427357601004e-11,50000.99999999999,True,0.015259727588494712,-323.5590076744984,1.8090805750060372e-15,False,False,False,7.255075861283548e-09,1.1322451587097046e-06,0.00039908898670665044,0.007453890435583832,0.042952904364497696,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
192,design_000192,90,22.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.5002492132,492266.5002492126,1.1824420488495438e-15,6597.531149099014,True,True,99531.68196862536,True,491920.7552837285,109.4368799017272,492030.1921636302,3.430728832041222e-15,1.7981751119664074e-14,2.6965103249735926e-11,4379081.7874945,True,510947.0380559115,526,True,9.419088455288583e-09,9.41650545275894e-09,3.7170925403771846e-06,2.9001744316738806e-10,5000001.0,True,0.015010429883228317,-322.96960508531254,3.1877655131667986e-15,False,False,False,7.255075861283548e-09,1.784858205621116e-07,0.0004025842684324006,0.000702353227996785,0.03723728949398669,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
192,design_000192,90,22.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.5002492132,492266.5002492126,1.1824420488495438e-15,6597.531149099014,True,True,99531.68196862536,True,490866.1445697942,528.1673430024931,491394.3119127967,2.369081590989071e-16,3.908984625131952e-15,5.675854238988098e-12,627765.5608208367,True,510908.08884157555,544,True,9.864337831780852e-09,9.86934976162268e-09,3.51884135165015e-05,3.364202340741701e-10,500001.00000000006,True,0.015010429883228317,-322.96960508531254,3.1877655131667986e-15,False,False,False,7.255075861283548e-09,8.092584150647138e-07,0.00040224379038076945,0.0028447104946407458,0.039228081742107734,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
192,design_000192,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],492266.5002492132,492266.5002492126,1.1824420488495438e-15,6597.531149099014,True,True,99531.68196862536,True,488597.19969124725,976.373110206322,489573.5728014536,1.188946138991728e-16,2.258997664084284e-15,1.236678731808463e-12,84150.31518772086,True,510525.76400830824,588,True,9.706985967830704e-09,9.728132503925383e-09,0.00032423605525131886,4.756286067945164e-10,50000.99999999999,True,0.015010429883228317,-322.96960508531254,3.1877655131667986e-15,False,False,False,7.255075861283548e-09,1.1322451587097046e-06,0.00039908898670665044,0.007453890435583832,0.042952904364497696,0.006756282504413281,0.000824496505951268,True,True,True,True,True,True
223,design_000223,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.463709706,1628469.4637097036,1.4297513637343492e-15,7447.4302360287775,True,True,509461.81777712144,True,1628075.5040519796,152.9195370373778,1628228.423589017,4.0038964606319005e-15,2.430937136812235e-15,2.06518251059575e-10,5891170.191997073,True,1644994.1434183267,229,True,9.73277295074529e-09,9.735237750426213e-09,1.0987029675239012e-05,2.842170943040402e-10,5000001.0,True,0.015298755024782422,-323.4901876048143,3.9883235372304935e-17,False,False,False,4.6458831002059405e-09,1.6835582300168318e-07,3.926340569046302e-05,0.00024209315946695098,0.01032394997181949,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
223,design_000223,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.463709706,1628469.4637097036,1.4297513637343492e-15,7447.4302360287775,True,True,509461.81777712144,True,1626159.0722066276,991.6836690656531,1627150.7558756932,4.292730273696718e-16,4.865094310189592e-15,6.5792955711033164e-12,833001.4578827538,True,1644908.2646053843,238,True,9.55899818305915e-09,9.564321520426347e-09,6.650196615720286e-05,5.84224027180527e-10,500001.00000000006,True,0.015298755024782422,-323.4901876048143,3.9883235372304935e-17,False,False,False,4.6458831002059405e-09,9.958364779458427e-07,3.8906610757499015e-05,0.0014197493401393103,0.011437768577836474,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
223,design_000223,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.463709706,1628469.4637097036,1.4297513637343492e-15,7447.4302360287775,True,True,509461.81777712144,True,1621454.2035592492,1946.1973355374173,1623400.4008947867,0.0,1.5776373338215988e-15,3.731073572282478e-12,116848.74943962271,True,1644211.4429596202,251,True,9.964479022838345e-09,9.963109917368455e-09,0.00037262113002293037,-1.2631870857957342e-10,50000.99999999999,True,0.015298755024782422,-323.4901876048143,3.9883235372304935e-17,False,False,False,4.6458831002059405e-09,1.150059838420794e-06,3.6835140821203184e-05,0.004309035329964934,0.013878282317443359,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
223,design_000223,90,22.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.4712753848,1628469.471275387,1.4297513570918895e-15,7447.421496233509,True,True,509461.8176703239,True,1628075.2299559882,153.04820023790504,1628228.278156226,1.5729594643158684e-15,1.286966834440256e-15,2.0067947904401362e-10,5886236.812168156,True,1645058.7340267855,490,True,9.695160584081422e-09,9.665370695018614e-09,1.1630136340464516e-05,-5.336320954279936e-10,5000001.0,True,0.015024766492476865,-323.1026764467429,1.693563984714818e-15,False,False,False,4.6458831002059405e-09,1.6835582300168318e-07,3.926340569046302e-05,0.00024209315946695098,0.01032394997181949,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
223,design_000223,90,22.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.4712753848,1628469.471275387,1.4297513570918895e-15,7447.421496233509,True,True,509461.8176703239,True,1626157.4528181045,992.3212578223935,1627149.774075927,1.430910954623684e-15,9.014739014129128e-15,1.1019072949278226e-11,832296.3046326303,True,1644972.2649010017,537,True,9.560219724802231e-09,9.58285172453524e-09,6.886749364838824e-05,1.2064725635763333e-09,500001.00000000006,True,0.015024766492476865,-323.1026764467429,1.693563984714818e-15,False,False,False,4.6458831002059405e-09,9.958364779458427e-07,3.8906610757499015e-05,0.0014197493401393103,0.011437768577836474,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
223,design_000223,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1628469.4712753848,1628469.471275387,1.4297513570918895e-15,7447.421496233509,True,True,509461.8176703239,True,1621452.3387898898,1946.1285684948368,1623398.4673583847,1.4342174662314095e-16,1.864482706100829e-15,6.14737506101496e-12,116750.3428029543,True,1644272.009950655,551,True,9.13346535535058e-09,9.14557018223365e-09,0.00038371852480295675,-9.512572135890319e-10,50000.99999999999,True,0.015024766492476865,-323.1026764467429,1.693563984714818e-15,False,False,False,4.6458831002059405e-09,1.150059838420794e-06,3.6835140821203184e-05,0.004309035329964934,0.013878282317443359,0.004067926987794939,0.00047823464284748007,True,True,True,True,True,True
241,design_000241,90,22.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.891987868,1677407.8919878672,4.1641149674921216e-16,9983.790278947528,True,True,340329.9613542154,True,1676916.670347562,237.24803749694985,1677153.918385059,5.136519505310703e-15,1.4021310000983344e-14,6.15331139021811e-11,5892535.156727892,True,1705009.603005339,240,True,8.192874440153584e-09,8.189501101437685e-09,1.4450947745068154e-05,-6.473833814703133e-10,5000001.0,True,0.015298755024782422,-323.4057381577451,6.261609257056225e-16,False,False,False,1.0681371291704872e-09,7.06988766108402e-07,4.589490915696504e-05,0.0002935535209302063,0.016522534567082123,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
241,design_000241,90,22.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.891987868,1677407.8919878672,4.1641149674921216e-16,9983.790278947528,True,True,340329.9613542154,True,1674218.5133664375,1350.5165283085407,1675569.0298947461,1.806430122243566e-15,3.75181640773663e-15,1.1891077267536412e-11,797954.992148455,True,1704885.998095035,242,True,9.345773767353486e-09,9.343039712680716e-09,8.570295879985334e-05,0.0,500001.00000000006,True,0.015298755024782422,-323.4057381577451,6.261609257056225e-16,False,False,False,1.0681371291704872e-09,3.2262865808906326e-06,4.5269474853457624e-05,0.0019045945435827339,0.01803562057524346,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
241,design_000241,90,22.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.891987868,1677407.8919878672,4.1641149674921216e-16,9983.790278947528,True,True,340329.9613542154,True,1668701.374109431,2327.7782160134125,1671029.1523254444,0.0,1.9506715407196758e-15,1.6924209561364888e-12,108955.36573510617,True,1703902.2468901372,259,True,8.836931761527024e-09,8.825132825888587e-09,0.0004788400419319634,1.4210854715202e-10,50000.99999999999,True,0.015298755024782422,-323.4057381577451,6.261609257056225e-16,False,False,False,1.0681371291704872e-09,3.920759758529472e-06,4.134138330830415e-05,0.00519436106128174,0.02070330124568018,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
241,design_000241,90,22.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.8937795695,1677407.8937795684,6.940191605073793e-16,9983.780586685787,True,True,340329.96131980297,True,1676915.4847863144,237.811941062193,1677153.2967273765,4.164747088561158e-16,1.7353112869004523e-14,5.952087483540816e-11,5879046.100877705,True,1705087.85785768,520,True,9.308085415204803e-09,9.303600641346841e-09,1.5187032340890286e-05,2.6681604771399683e-10,5000001.0,True,0.015031934797101137,-323.0296387667423,3.3818809404476895e-16,False,False,False,1.0681371291704872e-09,7.06988766108402e-07,4.589490915696504e-05,0.0002935535209302063,0.016522534567082123,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
241,design_000241,90,22.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.8937795695,1677407.8937795684,6.940191605073793e-16,9983.780586685787,True,True,340329.96131980297,True,1674213.1118577144,1352.3711660613822,1675565.4830237757,8.337387443683655e-16,1.2367124708130611e-14,3.0920666295408497e-11,796136.2096904691,True,1704963.1808828781,531,True,9.663580000913945e-09,9.739463618699476e-09,8.868888850430807e-05,3.1321883862077886e-09,500001.00000000006,True,0.015031934797101137,-323.0296387667423,3.3818809404476895e-16,False,False,False,1.0681371291704872e-09,3.2262865808906326e-06,4.5269474853457624e-05,0.0019045945435827339,0.01803562057524346,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
241,design_000241,90,22.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1677407.8937795695,1677407.8937795684,6.940191605073793e-16,9983.780586685787,True,True,340329.96131980297,True,1668694.8315322343,2328.207969824383,1671023.0395020586,1.3933419118102037e-16,5.573367647240813e-16,1.483739731643953e-12,108709.8709085114,True,1703972.6914783225,561,True,9.337342720425355e-09,9.316610981809612e-09,0.000492916237492304,3.8282302498095195e-10,50000.99999999999,True,0.015031934797101137,-323.0296387667423,3.3818809404476895e-16,False,False,False,1.0681371291704872e-09,3.920759758529472e-06,4.134138330830415e-05,0.00519436106128174,0.02070330124568018,0.004902246612104985,0.0006540228259900821,True,True,True,True,True,True
56,design_000056,120,30.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054129.7055469078,1054129.705546909,1.104373790192504e-15,626.7406395253104,True,True,184019.8302172188,True,1054097.369236431,15.721508700923343,1054113.090745132,8.835129577578292e-16,4.638443028228603e-15,1.0743430114540831e-11,363728.8583618031,True,1062252.7380669082,234,True,9.265576309699112e-09,9.30575817302693e-09,7.419602221548766e-06,2.0526790144180678e-10,5000001.0,True,0.005463841080279436,-325.35019790511376,3.7392691759873975e-16,False,False,False,9.843909769226232e-07,9.946051858251516e-07,0.00012210211825685962,3.0665622574928024e-05,0.0077976057594768755,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
56,design_000056,120,30.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054129.7055469078,1054129.705546909,1.104373790192504e-15,626.7406395253104,True,True,184019.8302172188,True,1053926.085550235,85.69621473395122,1054011.7817649688,0.0,4.197089924379963e-15,5.7524127488166185e-12,219156.85367934988,True,1062208.2812364136,235,True,9.86199688536698e-09,9.83014224835905e-09,5.042088248957271e-05,2.842170943040402e-10,500001.00000000006,True,0.005463841080279436,-325.35019790511376,3.7392691759873975e-16,False,False,False,9.843909769226232e-07,1.0250822486444493e-06,0.00012159314467624704,0.0001931233983494071,0.007916776578623726,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
56,design_000056,120,30.0,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054129.7055469078,1054129.705546909,1.104373790192504e-15,626.7406395253104,True,True,184019.8302172188,True,1053147.5693217954,410.5520845298891,1053558.1214063254,2.2099458864507569e-16,4.8618809501916426e-15,4.1800080527804667e-13,47169.21386248499,True,1061775.7740902773,255,True,9.527047351971205e-09,9.554033894127238e-09,0.00025857380232898673,2.684272557315935e-10,50000.99999999999,True,0.005463841080279436,-325.35019790511376,3.7392691759873975e-16,False,False,False,9.843909769226232e-07,9.880726542800098e-07,0.00012140316582595037,0.0009316997164495389,0.008245639022955638,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
56,design_000056,120,30.0,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054130.7432237,1054130.7432237016,1.546121784279673e-15,626.7250816533378,True,True,184019.8189483813,True,1054098.4176481836,15.716405949362198,1054114.134054133,6.626340624759505e-16,2.2087802082531687e-16,8.394694939945903e-13,363713.44662790955,True,1062382.4572153331,498,True,1.0074426881573938e-08,9.939628972559746e-09,1.2915778094146046e-05,5.336320954279937e-10,5000001.0,True,0.005469416428320538,-323.18825300466824,1.4556441882094488e-15,False,False,False,9.843909769226232e-07,9.946051858251516e-07,0.00012210211825685962,3.0665622574928024e-05,0.0077976057594768755,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
56,design_000056,120,30.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054130.7432237,1054130.7432237016,1.546121784279673e-15,626.7250816533378,True,True,184019.8189483813,True,1053927.165912264,85.68314855279928,1054012.849060817,6.626977380626838e-16,2.2089924602089474e-16,4.781998671202783e-12,219155.39109029173,True,1062337.4541881757,520,True,1.0027387844367887e-08,9.984129467939747e-09,6.215325253735302e-05,4.408265136144295e-10,500001.00000000006,True,0.005469416428320538,-323.18825300466824,1.4556441882094488e-15,False,False,False,9.843909769226232e-07,1.0250822486444493e-06,0.00012159314467624704,0.0001931233983494071,0.007916776578623726,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
56,design_000056,120,30.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1054130.7432237,1054130.7432237016,1.546121784279673e-15,626.7250816533378,True,True,184019.8189483813,True,1053148.6099091377,410.57603123711937,1053559.1859403749,2.209943653483995e-16,2.651932384180795e-15,1.8165533499897627e-13,47170.58114214355,True,1061904.6926817743,529,True,9.86807909473161e-09,9.848459476226559e-09,0.0002700737896131772,3.9442372270764747e-10,50000.99999999999,True,0.005469416428320538,-323.18825300466824,1.4556441882094488e-15,False,False,False,9.843909769226232e-07,9.880726542800098e-07,0.00012140316582595037,0.0009316997164495389,0.008245639022955638,0.0009010617254934016,0.00044971048826536003,True,True,True,True,True,True
88,design_000088,120,30.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864163.6514187149,864163.6514187137,1.3471443937246543e-15,615.2220069060464,True,True,201550.04333078588,True,864140.5080058904,11.285668448373135,864151.7936743388,4.0414886370347557e-16,8.621842425674075e-15,1.3960065696141631e-11,353709.6700094989,True,870534.3863802145,214,True,9.95458950144804e-09,9.95791412599491e-09,5.174143936342288e-06,-3.00006932876487e-10,5000001.0,True,0.005502868516567147,-325.43543914245214,2.985870310100023e-15,False,False,False,5.523490214623105e-07,5.399786101329829e-07,5.67599801424302e-05,2.67936548427805e-05,0.007400581162600637,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
88,design_000088,120,30.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864163.6514187149,864163.6514187137,1.3471443937246543e-15,615.2220069060464,True,True,201550.04333078588,True,864014.1393277014,63.369222456406256,864077.5085501578,2.6945573903958904e-16,5.119659041752167e-15,4.3722673298102e-12,223229.99039813294,True,870510.2528206366,222,True,9.40798532509876e-09,9.35371780731119e-09,3.59490862615914e-05,-9.473903143468008e-11,500001.00000000006,True,0.005502868516567147,-325.43543914245214,2.985870310100023e-15,False,False,False,5.523490214623105e-07,4.936064850134602e-07,5.633065684213818e-05,0.00017307236329029883,0.00751784082559691,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
88,design_000088,120,30.0,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864163.6514187149,864163.6514187137,1.3471443937246543e-15,615.2220069060464,True,True,201550.04333078588,True,863498.2820388731,265.80871265330705,863764.0907515264,4.0433026704888763e-16,9.434372897807382e-16,2.3485017541998413e-12,50465.36229508241,True,870276.0145764572,242,True,9.142225537987956e-09,9.127293162471044e-09,0.00019248930481439408,-3.157967714489336e-11,50000.99999999999,True,0.005502868516567147,-325.43543914245214,2.985870310100023e-15,False,False,False,5.523490214623105e-07,2.3005541028960063e-07,5.587681909891102e-05,0.0007702796557025002,0.007843239752857731,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
88,design_000088,120,30.0,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864164.1287389258,864164.1287389265,8.082861897784593e-16,615.2061373675051,True,True,201550.03684555672,True,864140.9746235328,11.290751500520086,864152.2653750334,0.0,1.2798040364748816e-14,2.1116417437288598e-11,353678.77759021026,True,870583.8006994545,475,True,9.81268826303505e-09,9.802104221606349e-09,9.020128717045017e-06,5.104306999746024e-10,5000001.0,True,0.005476584732944811,-323.27351636108307,1.7834542729783414e-16,False,False,False,5.523490214623105e-07,5.399786101329829e-07,5.67599801424302e-05,2.67936548427805e-05,0.007400581162600637,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
88,design_000088,120,30.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864164.1287389258,864164.1287389265,8.082861897784593e-16,615.2061373675051,True,True,201550.03684555672,True,864014.5658108942,63.388196994799905,864077.954007889,1.3472780006359464e-16,8.757307004133652e-15,1.6889479655366523e-11,223168.8479016182,True,870559.2919973749,493,True,9.725019685854105e-09,9.700003415846612e-09,4.492227310894247e-05,6.032362817881664e-10,500001.00000000006,True,0.005476584732944811,-323.27351636108307,1.7834542729783414e-16,False,False,False,5.523490214623105e-07,4.936064850134602e-07,5.633065684213818e-05,0.00017307236329029883,0.00751784082559691,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
88,design_000088,120,30.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],864164.1287389258,864164.1287389265,8.082861897784593e-16,615.2061373675051,True,True,201550.03684555672,True,863498.4806913703,265.9317371291801,863764.4124284995,1.347767054903659e-16,2.5607574043169517e-15,6.70168398058044e-13,50440.415488497245,True,870324.6455492339,520,True,9.453708960795808e-09,9.54604782156721e-09,0.0002032722630106991,1.6008962862839804e-09,50000.99999999999,True,0.005476584732944811,-323.27351636108307,1.7834542729783414e-16,False,False,False,5.523490214623105e-07,2.3005541028960063e-07,5.587681909891102e-05,0.0007702796557025002,0.007843239752857731,0.0007435059221007701,0.00029767972940962094,True,True,True,True,True,True
138,design_000138,120,30.0,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1323249.8694950335,1323249.8694950328,5.278609483091512e-16,658.1955838918661,True,True,259188.0234789112,True,1323203.3768335164,22.514968074529477,1323225.891801591,3.5191367565649336e-16,5.4546619726756464e-15,1.8545903430848034e-11,401272.5824562574,True,1335520.5676530623,232,True,9.58352777950974e-09,9.576025488441551e-09,7.11999192333774e-06,3.3158661002137997e-10,5000001.0,True,0.005502868516567147,-325.39295777062205,1.29944767596504e-15,False,False,False,9.415551335162494e-07,9.417165849985897e-07,0.000119831136729424,3.513504815345847e-05,0.009340556897464066,0.0007974431332517921,0.0004384316231284675,True,True,True,True,True,True
138,design_000138,120,30.0,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1323249.8694950335,1323249.8694950328,5.278609483091512e-16,658.1955838918661,True,True,259188.0234789112,True,1322980.1672322412,108.66943483331146,1323088.8366670746,3.519501294265037e-16,3.6954763589782765e-15,3.639865362386864e-12,242265.79228479488,True,1335466.0962889753,248,True,8.99639003430427e-09,8.983686288685718e-09,4.8223403244843166e-05,2.2105774001425333e-10,500001.00000000006,True,0.005502868516567147,-325.39295777062205,1.29944767596504e-15,False,False,False,9.415551335162494e-07,9.455689476100435e-07,0.00011933412680424056,0.00020381407835976412,0.009466773401464559,0.0007974431332517921,0.0004384316231284675,True,True,True,True,True,True
138,design_000138,120,30.0,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1323249.8694950335,1323249.8694950328,5.278609483091512e-16,658.1955838918661,True,True,259188.0234789112,True,1322148.4533666403,440.35107807752155,1322588.8044447177,3.5208319149748495e-16,2.9927071277286133e-15,5.310365163058663e-13,52694.59635820817,True,1334936.1019860741,252,True,9.044604193733939e-09,9.042998511598824e-09,0.00024603711199932095,1.5789838572446666e-10,50000.99999999999,True,0.005502868516567147,-325.39295777062205,1.29944767596504e-15,False,False,False,9.415551335162494e-07,7.481077030537265e-07,0.0001190306070337223,0.0008325501632023641,0.009696371040322426,0.0007974431332517921,0.0004384316231284675,True,True,True,True,True,True
